,마명,기록,거리,일자,습도,S1화롱,G3화롱,G1화롱,성별,나이,부중,기수,훈련량(분),새기록
264,갈색전차,1:10.6,1000,2015-02-07,14,15,42.2,14.6,수,4,55.0,김경훈,123,70.6
265,갈색태양,1:06.3,900,2014-09-26,9,16,43.4,15.7,수,3,55.0,안득수,123,66.3
266,갈색태양,1:05.5,900,2015-01-30,20,16,43.0,15.1,수,3,52.0,김준호,123,65.5
267,갈색호걸,1:43.3,1400,2014-12-26,16,15,43.2,14.0,수,6,54.0,김경훈,123,103.3
268,갈색호걸,1:42.1,1400,2015-11-07,20,15,43.1,14.8,수,6,53.5,곽용남,123,102.1
269,갈색호걸,2:00.3,1610,2015-01-17,12,16,44.5,15.7,수,6,51.0,원유일,123,120.3
270,갈색호걸,1:57.5,1610,2014-07-12,11,15,45.8,16.5,수,6,53.0,곽용남,123,117.5
271,갈색호걸,2:02.6,1700,2014-05-10,4,15,44.3,27.0,수,6,54.0,곽용남,123,122.6
272,감격,1:08.4,800,2014-06-27,6,18,50.3,16.7,거,2,54.0,한영민,123,68.4
273,감격,1:07.9,800,2014-10-03,6,19,49.1,17.4,거,2,56.0,김용섭,123,67.9
274,감격,1:07.9,800,2014-07-25,7,19,49.1,15.2,거,2,55.0,김경훈,123,67.9
275,감격,1:18.5,900,2014-09-19,14,18,50.8,17.5,거,2,57.0,안득수,123,78.5
276,감동,1:06.4,800,2016-04-09,8,18,48.8,16.9,암,4,53.5,장우성,848,66.4
277,감동,1:07.8,800,2016-03-04,6,18,49.6,17.3,암,4,53.5,장우성,738,67.8
278,감동,1:10.4,800,2017-02-10,20,17,53.2,20.5,암,4,53.0,장우성,875,70.4
279,감동,1:11.3,800,2016-01-23,17,19,52.2,18.4,암,4,55.0,김경훈,730,71.3
280,감동,1:19.5,900,2016-07-22,5,17,54.0,19.7,암,4,53.0,장우성,289,79.5
281,감동,1:22.4,900,2017-01-21,14,17,57.1,21.4,암,4,54.5,장우성,440,82.4
282,감동,1:16.6,900,2016-04-30,7,18,50.7,17.7,암,4,53.0,장우성,647,76.6
283,감동,1:21.1,900,2017-04-15,7,18,54.7,20.5,암,4,53.5,곽용남,1265,81.1
284,감동,1:18.4,900,2016-09-30,19,18,51.9,18.5,암,4,52.0,원유일,1077,78.4
285,감동,1:16.4,900,2017-05-13,12,18,50.5,17.9,암,4,51.5,박성광,367,76.4
286,감명,1:16.4,800,2016-12-02,9,19,57.7,21.7,암,2,54.0,장우성,1056,76.4
287,감수광,1:05.5,900,2014-10-04,5,15,43.0,14.9,수,2,55.0,정명일,123,65.5
288,감수광,1:07.0,900,2014-08-23,9,17,42.9,14.2,수,2,55.0,정명일,123,67.0
289,감수광,1:12.7,1000,2014-10-25,6,16,43.4,14.8,수,2,55.0,정명일,123,72.7
290,감수광,1:12.9,1000,2014-11-15,6,16,44.0,16.1,수,2,55.0,정명일,123,72.9
291,감수광,1:18.4,1000,2014-12-12,16,17,46.9,16.6,수,2,55.0,정명일,123,78.4
292,강남,1:14.6,1000,2014-01-17,9,16,44.6,16.2,암,3,54.0,정명일,123,74.6
293,강남,1:13.7,1000,2014-02-28,10,16,44.4,15.6,암,3,54.0,김대연,123,73.7
294,강남강호,1:04.9,900,2019-12-06,8,15,42.8,15.1,수,3,55.0,강수한,832,64.9
295,강남강호,1:04.8,900,2019-12-28,14,16,42.3,14.6,수,3,55.0,김경훈,939,64.8
296,강남대가,1:17.5,800,2019-02-14,8,21,56.8,19.0,암,4,55.0,김경훈,123,77.5
297,강남대가,1:08.7,800,2019-03-23,9,18,51.0,17.5,암,4,53.0,김재원,672,68.7
298,강남대가,1:08.4,800,2019-05-04,4,19,49.9,17.2,암,4,57.0,김다영,676,68.4
299,강남대가,1:17.4,900,2019-05-31,10,18,50.6,17.0,암,4,53.5,김대연,1056,77.4
300,강남대가,1:16.4,900,2019-09-06,20,18,50.0,17.6,암,4,55.5,김다영,440,76.4
301,강남대가,1:17.2,900,2019-06-28,8,19,50.0,17.1,암,4,60.0,김용섭,514,77.2
302,강남대가,1:26.9,1000,2019-08-24,7,19,51.2,17.8,암,4,55.0,김다영,657,86.9
303,강남대가,1:24.4,1000,2019-11-29,13,18,50.0,17.7,암,4,55.5,김다영,513,84.4
304,강남대로,1:10.5,800,2020-02-06,10,18,45.4,15.0,암,3,55.0,조희원,123,70.5
305,강남대로,1:44.7,1400,2014-01-17,9,16,44.1,14.8,암,3,55.0,문성호,123,104.7
306,강남대로,2:00.2,1610,2014-02-15,14,17,44.8,15.7,암,3,53.5,김주희,123,120.2
307,강남대로,2:22.7,1800,2014-03-15,8,16,48.8,16.2,암,3,52.5,심광선,123,142.7
308,강남멋쟁이,1:03.7,900,2016-01-15,8,16,41.0,13.5,수,3,55.0,장우성,1480,63.7
309,강남멋쟁이,1:07.4,900,2015-10-24,5,16,43.8,14.6,수,3,55.0,장우성,123,67.4
310,강남멋쟁이,1:12.6,1000,2016-01-30,20,16,42.9,14.5,수,3,55.0,장우성,515,72.6
311,강남멋쟁이,1:11.1,1000,2016-02-27,7,16,41.0,13.1,수,3,55.0,김홍권,510,71.1
312,강남멋쟁이,1:25.1,1200,2016-05-21,3,16,41.9,14.0,수,3,55.0,김홍권,765,85.1
313,강남멋쟁이,1:57.4,1610,2016-06-18,5,17,42.6,14.3,수,3,55.0,장우성,801,117.4
314,강남보배,1:06.9,800,2019-03-21,12,16,43.9,14.0,암,3,55.0,이동준,123,66.9
315,강남보배,1:02.4,900,2019-03-30,4,16,39.9,13.5,암,3,51.0,이동준,1017,62.4
316,강남보배,1:19.6,1110,2019-06-08,13,16,43.1,14.5,암,3,56.0,문현진,873,79.6
317,강남보배,1:43.4,1400,2019-06-14,16,16,44.2,15.5,암,3,52.5,문현진,719,103.4
318,강남산성,1:04.3,900,2019-05-25,4,15,41.7,14.0,거,4,55.0,장우성,1221,64.3
319,강남산성,1:04.2,900,2019-07-12,10,16,41.9,13.9,거,4,56.0,전현준,730,64.2
320,강남산성,1:05.4,900,2019-04-27,8,15,43.5,15.8,거,4,55.0,장우성,1019,65.4
321,강남산성,1:05.5,900,2019-01-26,3,15,43.4,15.4,거,4,54.0,강수한,797,65.5
322,강남산성,1:11.3,1000,2019-08-16,11,16,41.9,14.5,거,4,58.5,강수한,726,71.3
323,강남산성,1:20.9,1110,2019-09-21,20,17,44.3,15.7,거,4,57.0,강수한,852,80.9
324,강남소년,1:08.0,800,2019-11-30,10,18,50.3,17.8,수,3,56.0,조희원,1488,68.0
325,강남소년,1:12.6,800,2019-10-12,4,20,52.9,18.9,수,3,56.0,김다영,661,72.6
326,강남소년,1:14.9,800,2019-09-05,14,20,54.8,18.0,수,3,55.0,김다영,123,74.9
327,강남소년,1:09.8,800,2019-12-27,15,18,51.9,18.6,수,3,58.0,김다영,532,69.8
328,강남소년,1:09.4,800,2020-02-07,6,18,51.3,18.6,수,3,58.0,김다영,815,69.4
329,강남신비,1:07.4,900,2018-12-28,12,16,44.1,14.1,암,3,51.0,이소연,1275,67.4
330,강남신비,1:05.3,900,2019-02-01,20,16,43.1,14.5,암,3,52.0,이소연,723,65.3
331,강남신비,1:04.2,900,2019-03-16,4,15,42.2,15.0,암,3,56.0,문성호,729,64.2
332,강남여걸,1:07.2,900,2018-01-26,17,16,44.0,15.6,암,3,56.0,조희원,549,67.2
333,강남여걸,1:03.2,900,2018-03-03,8,15,41.5,14.1,암,3,55.0,권진영,752,63.2
334,강남여걸,1:09.7,1000,2018-03-24,8,15,42.4,15.0,암,3,56.0,전현준,1554,69.7
335,강남여걸,1:25.3,1200,2018-05-05,6,15,43.5,15.3,암,3,58.0,전현준,933,85.3
336,강남여걸,1:43.5,1400,2018-04-20,6,16,43.9,14.6,암,3,57.0,권진영,517,103.5
337,강남으뜸,1:04.3,900,2018-05-12,6,16,41.3,13.9,암,3,55.0,강수한,668,64.3
338,강남으뜸,1:45.7,1400,2018-09-14,10,15,46.1,16.9,암,3,54.5,강수한,940,105.7
339,강남으뜸,1:42.7,1400,2018-08-03,14,17,42.9,15.3,암,3,51.0,권진영,867,102.7
340,강남의별,1:08.9,800,2019-01-17,8,18,43.4,14.2,암,3,55.0,강수한,123,68.9
341,강남의빛,1:12.1,800,2020-01-16,16,17,46.8,14.8,수,3,56.0,곽용남,123,72.1
342,강남재벌,1:06.7,800,2019-12-20,12,18,48.9,16.9,암,3,55.0,김다영,530,66.7
343,강남재벌,1:07.9,800,2020-02-08,6,18,49.8,17.2,암,3,55.0,김다영,800,67.9
344,강남제패,1:06.9,900,2015-01-10,7,16,43.9,15.6,수,3,55.0,김경훈,123,66.9
345,강남제패,1:04.6,900,2015-03-20,14,15,42.9,15.7,수,3,55.0,김경훈,123,64.6
346,강남제패,1:12.2,1000,2015-04-17,6,16,43.9,16.0,수,3,55.0,김경훈,123,72.2
347,강남제패,1:11.1,1000,2015-08-28,6,15,43.0,15.7,수,3,55.0,이재웅,123,71.1
348,강남제패,1:11.7,1000,2015-06-12,5,16,42.2,15.0,수,3,55.0,김경훈,123,71.7
349,강남질주,1:21.9,800,2019-10-17,4,20,62.4,22.3,암,3,54.0,김다영,123,81.9
350,강남킹덤,1:07.9,800,2019-06-13,4,18,42.4,14.2,수,4,56.0,문현진,123,67.9
351,강남킹덤,1:04.2,900,2019-08-24,7,15,42.9,16.0,수,4,57.0,문현진,944,64.2
352,강남킹덤,1:20.7,1110,2019-10-11,4,17,44.6,16.3,수,4,60.0,문현진,657,80.7
353,강남특급,1:05.5,900,2015-11-14,20,15,43.4,15.2,수,3,55.0,장우성,123,65.5
354,강남특급,1:04.4,900,2016-01-15,8,16,41.3,13.9,수,3,55.0,장우성,1834,64.4
355,강남특급,1:04.6,900,2015-12-11,16,16,42.2,14.4,수,3,55.0,장우성,123,64.6
356,강남특급,1:12.5,1000,2016-03-12,7,17,42.2,14.1,수,3,55.0,장우성,729,72.5
357,강남특급,1:12.0,1000,2016-04-15,8,16,42.6,14.8,수,3,55.0,장우성,644,72.0
358,강남호걸,1:03.8,900,2016-11-11,13,15,42.0,15.0,암,3,55.0,조희원,575,63.8
359,강남호걸,1:09.7,1000,2016-12-24,10,15,40.9,14.2,암,3,56.0,조희원,1464,69.7
360,강남호걸,1:10.0,1000,2016-12-10,3,15,41.4,14.5,암,3,54.0,조희원,646,70.0
361,강남호걸,1:26.3,1200,2017-01-21,14,15,43.6,14.5,암,3,56.0,이재웅,441,86.3
362,강남호걸,1:25.2,1200,2017-02-11,20,15,43.6,15.1,암,3,56.0,이재웅,815,85.2
363,강남호걸,1:43.9,1400,2017-02-25,8,16,43.7,15.6,암,3,54.0,이재웅,642,103.9
364,강남호걸,2:00.4,1610,2017-03-18,6,17,45.5,16.6,암,3,51.5,박성광,664,120.4
365,강력강타,1:14.9,800,2015-05-22,5,19,56.1,21.1,거,4,55.0,허회창,123,74.9
366,강력강타,1:11.9,800,2015-08-21,12,19,53.2,19.6,거,4,55.0,권동석,123,71.9
367,강력강타,1:14.6,800,2014-12-19,19,19,56.0,20.5,거,4,53.0,권육,123,74.6
368,강력강타,1:16.9,800,2014-12-06,20,19,57.8,22.3,거,4,55.0,박준호,123,76.9
369,강력강타,1:27.5,900,2015-04-04,10,19,58.8,21.2,거,4,53.0,허회창,123,87.5
370,강력돌풍,1:05.1,900,2018-11-03,6,16,42.4,14.3,암,3,52.0,김준호,600,65.1
371,강력돌풍,1:03.2,900,2018-12-07,14,15,41.5,13.9,암,3,52.0,원유일,799,63.2
372,강력돌풍,1:10.5,1000,2019-01-12,12,16,41.6,14.5,암,3,54.5,김경훈,728,70.5
373,강력돌풍,1:28.2,1200,2019-02-15,8,16,43.7,14.7,암,3,57.0,김준호,674,88.2
374,강력시대,1:06.9,900,2017-12-01,8,16,44.1,15.2,수,4,56.0,권진영,583,66.9
375,강력신화,1:08.2,800,2019-02-22,10,18,49.9,17.8,거,4,59.0,김경훈,1009,68.2
376,강력신화,1:07.3,800,2018-12-21,17,18,49.8,16.8,거,4,54.5,김경훈,1639,67.3
377,강력신화,1:07.5,800,2020-02-13,17,17,50.2,17.7,거,4,57.0,안득수,431,67.5
378,강력신화,1:19.9,900,2019-06-01,7,18,54.0,19.6,거,4,60.0,장우성,1000,79.9
379,강력신화,1:17.1,900,2019-03-22,12,17,51.6,18.2,거,4,59.0,김경훈,1196,77.1
380,강력신화,1:17.4,900,2019-07-06,4,18,51.3,18.2,거,4,55.0,김경훈,1140,77.4
381,강력신화,1:18.0,900,2019-02-02,18,18,51.9,18.4,거,4,54.5,박성광,1294,78.0
382,강력신화,1:16.3,900,2019-08-16,11,17,51.1,18.3,거,4,55.0,박기영,363,76.3
383,강력신화,1:17.7,900,2019-05-03,4,18,52.0,18.4,거,4,58.5,김경훈,726,77.7
384,강력신화,1:31.2,1000,2019-10-04,12,17,58.0,22.3,거,4,51.0,안득수,1477,91.2
385,강력신화,1:28.2,1000,2019-07-20,20,18,52.9,18.0,거,4,51.5,박성광,728,88.2
386,강력추천,1:05.2,900,2016-05-20,4,16,42.4,14.6,암,7,55.0,김다영,932,65.2
387,강력추천,1:09.0,1000,2016-06-17,5,15,41.1,14.2,암,7,54.0,안득수,817,69.0
388,강력추천,1:26.1,1200,2017-01-13,10,15,43.8,15.3,암,7,53.0,문현진,865,86.1
389,강력추천,1:28.4,1200,2016-07-01,18,16,43.9,14.2,암,7,55.0,안득수,660,88.4
390,강력추천,1:25.5,1200,2016-11-19,18,15,43.4,15.0,암,7,56.5,박기영,1216,85.5
391,강력추천,1:22.7,1200,2019-11-30,10,15,41.8,15.0,암,7,59.5,김경훈,1000,82.7
392,강력추천,1:40.9,1400,2018-06-09,6,16,42.8,14.8,암,7,56.0,김대연,876,100.9
393,강력추천,1:41.8,1400,2017-02-25,8,16,42.8,15.0,암,7,51.5,김대연,532,101.8
394,강력추천,1:43.7,1400,2016-07-30,5,16,43.3,14.3,암,7,55.0,안득수,584,103.7
395,강력추천,1:41.5,1400,2018-11-10,10,16,42.5,14.8,암,7,63.5,전현준,868,101.5
396,강력추천,1:40.2,1400,2017-09-09,6,17,42.6,15.4,암,7,54.5,강수한,1233,100.2
397,강력추천,1:39.0,1400,2019-03-15,4,15,40.8,13.9,암,7,64.0,김경훈,800,99.0
398,강력추천,1:42.9,1400,2018-02-23,7,17,41.4,14.0,암,7,59.5,강수한,298,102.9
399,강력추천,1:59.0,1610,2019-03-01,6,16,41.6,13.8,암,7,64.5,김경훈,791,119.0
400,강력추천,1:56.2,1610,2019-10-26,4,16,42.4,14.3,암,7,63.5,김경훈,1079,116.2
401,강력추천,1:57.3,1610,2020-01-04,12,16,43.0,15.2,암,7,61.0,장우성,941,117.3
402,강력추천,1:58.2,1610,2017-08-19,8,18,42.5,14.9,암,7,55.0,강수한,867,118.2
403,강력추천,1:59.1,1610,2017-03-24,14,17,43.0,14.6,암,7,52.0,곽용남,597,119.1
404,강력추천,1:57.7,1610,2018-04-06,14,17,43.6,15.3,암,7,59.5,김경훈,724,117.7
405,강력추천,1:57.7,1610,2017-12-30,8,17,42.4,14.4,암,7,53.5,강수한,718,117.7
406,강력추천,1:58.0,1610,2019-06-08,16,16,43.4,15.1,암,7,59.5,원유일,941,118.0
407,강력추천,2:01.1,1610,2018-12-28,12,16,44.2,15.6,암,7,63.5,김경훈,794,121.1
408,강력추천,1:55.9,1610,2017-06-03,6,17,41.0,13.9,암,7,54.0,강수한,680,115.9
409,강력추천,2:02.3,1700,2018-11-23,7,15,40.9,13.5,암,7,59.0,전현준,719,122.3
410,강력추천,2:05.5,1700,2018-05-11,6,16,42.1,14.2,암,7,64.0,전현준,715,125.5
411,강력추천,2:03.8,1700,2017-06-17,6,16,42.8,15.1,암,7,56.5,강수한,731,123.8
412,강력추천,2:10.0,1800,2018-09-15,14,15,41.7,14.0,암,7,56.0,전현준,718,130.0
413,강력추천,2:11.1,1800,2019-07-20,20,15,44.6,15.0,암,7,57.0,문성호,1269,131.1
414,강력파워,1:10.9,800,2015-04-25,5,18,52.6,19.4,거,4,57.0,박준호,123,70.9
415,강렬하게,1:22.5,800,2019-05-16,4,22,60.8,21.0,암,3,55.0,김경훈,123,82.5
416,강렬하게,1:23.3,800,2019-05-02,6,22,61.1,20.2,암,3,55.0,곽용남,123,83.3
417,강버들,1:07.7,900,2014-11-21,5,16,44.7,16.2,암,4,55.0,박준호,123,67.7
418,강성일호,1:14.2,800,2019-08-24,7,17,48.7,17.2,거,3,54.0,김재원,659,74.2
419,강성일호,1:15.6,800,2019-08-08,4,19,56.7,20.6,거,3,57.0,김재원,123,75.6
420,강철,1:09.3,900,2015-06-19,8,17,45.2,15.8,수,2,55.0,김홍권,123,69.3
421,강철강호,1:10.4,1000,2014-07-11,11,15,42.4,14.7,수,4,55.0,문성호,123,70.4
422,강철강호,1:10.2,1000,2014-06-13,5,15,42.0,14.1,수,4,55.0,문성호,123,70.2
423,강철비,1:08.0,800,2019-01-10,7,16,45.1,15.3,수,5,57.0,원유일,123,68.0
424,강철비,1:04.2,900,2019-04-12,9,15,42.7,15.1,수,5,59.0,원유일,1081,64.2
425,강철비,1:12.0,1000,2019-09-28,20,15,43.7,15.6,수,5,57.0,원유일,1396,72.0
426,강철비,1:12.9,1000,2019-06-21,5,15,45.0,16.2,수,5,58.0,원유일,1676,72.9
427,강철비,1:19.9,1110,2019-10-19,6,16,44.1,15.1,수,5,56.5,원유일,883,79.9
428,강철비,1:27.5,1200,2019-05-25,4,15,44.6,15.4,수,5,60.0,원유일,1561,87.5
429,강포,1:09.0,800,2017-01-13,10,18,51.1,18.3,암,4,54.0,권육,647,69.0
430,강포,1:14.2,800,2016-04-09,8,19,55.2,18.6,암,4,54.0,안득수,937,74.2
431,강포,1:06.9,800,2017-04-01,15,18,49.2,17.7,암,4,56.5,안득수,935,66.9
432,강포,1:09.7,800,2017-02-11,20,18,51.9,18.9,암,4,54.0,김이랑,1006,69.7
433,강포,1:07.1,800,2017-04-14,6,18,48.8,16.7,암,4,54.5,김용섭,544,67.1
434,강포,1:09.9,800,2016-07-29,4,18,51.8,18.5,암,4,54.0,권육,724,69.9
435,강포,1:13.2,800,2016-10-22,14,18,55.1,21.1,암,4,54.0,권육,756,73.2
436,강포,1:09.2,800,2016-12-09,4,19,50.7,18.1,암,4,55.0,문성호,787,69.2
437,강풍의힘,1:07.1,900,2015-12-18,16,16,44.1,15.8,수,2,55.0,박준호,123,67.1
438,강풍의힘,1:06.6,900,2015-11-14,20,16,44.0,15.9,수,2,55.0,김태준,123,66.6
439,강한걸,1:05.4,800,2017-07-21,6,18,47.5,16.9,암,4,54.0,문현진,862,65.4
440,강한걸,1:04.9,800,2016-07-01,18,18,47.2,16.5,암,4,56.5,이재웅,657,64.9
441,강한걸,1:06.4,800,2016-03-25,4,17,49.1,17.1,암,4,57.0,김경훈,936,66.4
442,강한걸,1:09.6,800,2016-01-30,20,18,51.7,18.0,암,4,55.0,김경훈,646,69.6
443,강한걸,1:05.4,800,2017-02-04,10,18,47.4,16.5,암,4,55.5,문현진,231,65.4
444,강한걸,1:08.7,800,2015-11-20,20,18,50.3,16.6,암,4,54.0,김경훈,123,68.7
445,강한걸,1:06.1,800,2017-03-03,9,18,48.2,17.1,암,4,57.0,문현진,505,66.1
446,강한걸,1:17.6,900,2016-04-29,14,18,51.1,17.1,암,4,57.5,김경훈,781,77.6
447,강한걸,1:15.3,900,2016-06-17,5,18,49.4,17.2,암,4,57.0,김경훈,584,75.3
448,강한걸,1:13.9,900,2017-05-19,6,17,48.7,17.3,암,4,55.0,문현진,304,73.9
449,강한걸,1:14.5,900,2017-04-29,6,18,48.7,16.6,암,4,56.5,문현진,1056,74.5
450,강한걸,1:17.3,900,2016-08-20,7,18,51.2,18.4,암,4,54.5,이재웅,810,77.3
451,강한걸,1:25.5,1000,2017-06-09,6,18,50.9,18.3,암,4,55.5,문현진,512,85.5
452,강한군단,1:10.6,800,2018-09-08,12,19,52.1,19.4,거,4,52.0,김재원,340,70.6
453,강한군단,1:10.4,800,2018-03-30,6,18,52.5,18.9,거,4,56.0,김대연,734,70.4
454,강한군단,1:11.0,800,2019-06-29,20,20,51.5,18.5,거,4,56.0,김다영,1404,71.0
455,강한군단,1:12.2,800,2018-05-04,6,19,53.7,18.4,거,4,56.0,원유일,363,72.2
456,강한군단,1:13.4,800,2018-04-07,12,19,54.8,18.6,거,4,56.0,김대연,997,73.4
457,강한군단,1:15.2,800,2019-01-10,7,19,56.5,21.2,거,4,57.0,김재원,123,75.2
458,강한군단,1:11.9,800,2018-06-30,20,18,54.0,20.8,거,4,56.0,김대연,988,71.9
459,강한군단,1:09.4,800,2019-05-04,4,19,50.9,18.0,거,4,55.0,김재원,663,69.4
460,강한군단,1:14.5,800,2019-01-24,6,19,55.7,20.1,거,4,57.0,김재원,123,74.5
461,강한군단,1:12.0,800,2019-02-16,6,19,53.0,19.7,거,4,54.0,김재원,922,72.0
462,강한꿈,1:26.7,800,2016-06-18,5,19,7.5,26.4,수,2,55.0,권육,892,86.7
463,강한대로,1:07.9,800,2019-03-08,10,18,49.9,17.4,암,3,55.0,곽용남,962,67.9
464,강한대로,1:07.5,800,2018-12-08,17,18,49.6,17.2,암,3,52.0,곽용남,1025,67.5
465,강한대부,1:08.4,900,2018-08-25,10,16,45.5,16.7,암,5,55.0,심광선,902,68.4
466,강한대부,1:04.9,900,2018-08-03,18,16,42.3,14.6,암,5,55.0,심광선,945,64.9
467,강한대부,1:07.2,900,2018-04-27,6,16,44.3,15.7,암,5,56.0,장우성,575,67.2
468,강한대부,1:07.9,900,2018-03-23,10,17,43.9,14.4,암,5,56.0,장우성,653,67.9
469,강한대세,1:12.7,800,2019-09-19,4,19,54.2,18.4,암,4,56.0,곽용남,123,72.7
470,강한대세,1:09.4,800,2019-11-08,4,18,51.2,18.0,암,4,56.0,곽용남,797,69.4
471,강한대세,1:06.5,800,2019-10-12,4,17,49.1,16.7,암,4,54.0,김이랑,945,66.5
472,강한대세,1:11.6,800,2019-06-01,7,18,53.4,18.8,암,4,54.0,곽용남,1004,71.6
473,강한도전,1:07.7,900,2015-09-18,9,17,43.9,15.7,수,2,55.0,권동석,123,67.7
474,강한독주,1:06.7,900,2014-05-23,5,16,43.8,14.9,거,6,55.0,문성호,123,66.7
475,강한독주,1:13.0,1000,2014-12-05,19,15,44.0,15.2,거,6,51.0,김준호,123,73.0
476,강한독주,1:12.9,1000,2014-08-01,12,16,43.0,14.9,거,6,55.0,문성호,123,72.9
477,강한독주,1:12.2,1000,2014-06-28,5,16,42.1,14.3,거,6,55.0,문성호,123,72.2
478,강한독주,1:13.0,1000,2014-09-13,7,17,41.9,14.4,거,6,51.0,김준호,123,73.0
479,강한독주,1:12.4,1000,2015-10-02,9,16,42.4,14.6,거,6,54.0,나유나,123,72.4
480,강한독주,1:12.3,1000,2015-08-21,12,16,41.9,14.4,거,6,54.0,문성호,123,72.3
481,강한독주,1:11.7,1000,2015-11-28,14,16,41.9,14.8,거,6,53.0,나유나,123,71.7
482,강한독주,1:13.5,1000,2015-01-16,14,16,44.1,15.4,거,6,55.0,김용섭,123,73.5
483,강한루키,1:03.9,900,2016-05-20,4,15,42.1,14.9,거,3,55.0,박기영,797,63.9
484,강한루키,1:07.1,900,2016-02-26,7,16,43.8,15.1,거,3,55.0,박기영,651,67.1
485,강한루키,1:04.1,900,2016-04-09,8,16,41.8,14.2,거,3,55.0,박기영,726,64.1
486,강한루키,1:12.1,1000,2016-09-02,20,16,42.9,15.3,거,3,55.0,문성호,933,72.1
487,강한마음,1:04.8,900,2014-05-23,5,16,42.1,14.2,수,3,55.0,강수한,123,64.8
488,강한마음,1:10.8,1000,2014-06-20,6,16,41.4,14.3,수,3,55.0,강수한,123,70.8
489,강한물결,1:13.2,1000,2014-02-22,7,16,44.0,15.6,수,3,54.0,김이랑,123,73.2
490,강한믿음,1:04.8,900,2015-04-03,18,16,42.1,14.5,거,3,53.0,문현진,123,64.8
491,강한믿음,1:07.0,900,2015-02-14,7,17,42.9,14.3,거,3,52.0,문현진,123,67.0
492,강한믿음,1:09.8,900,2015-01-09,10,17,45.2,15.8,거,3,55.0,장우성,123,69.8
493,강한믿음,1:11.0,900,2014-11-29,14,18,45.7,15.0,거,3,55.0,장우성,123,71.0
494,강한반전,1:11.8,800,2014-03-21,4,19,52.8,19.5,거,5,54.0,곽용남,123,71.8
495,강한반전,1:20.9,900,2014-04-18,10,19,53.2,18.0,거,5,53.0,곽용남,123,80.9
496,강한보스,1:11.9,800,2019-02-14,8,20,51.9,17.4,거,4,56.0,원유일,123,71.9
497,강한보스,1:10.4,800,2019-02-22,10,18,52.1,17.6,거,4,55.0,원유일,864,70.4
498,강한보스,1:07.5,800,2019-03-30,4,18,49.5,16.6,거,4,57.0,원유일,737,67.5
499,강한보스,1:17.6,900,2019-08-16,11,18,51.3,18.5,거,4,57.0,원유일,654,77.6
500,강한보스,1:18.4,900,2019-05-17,4,18,51.2,17.3,거,4,60.0,원유일,592,78.4
501,강한보스,1:17.5,900,2019-06-14,16,18,51.1,17.1,거,4,58.5,장우성,524,77.5
502,강한보스,1:29.3,1000,2019-07-13,20,18,54.1,19.3,거,4,56.5,원유일,517,89.3
503,강한비,1:08.4,900,2016-01-30,20,16,45.5,15.6,수,3,55.0,김태준,449,68.4
504,강한비상,1:05.5,900,2015-08-28,6,16,43.1,15.0,암,4,55.0,문성호,123,65.5
505,강한비상,1:13.4,1000,2016-01-22,13,16,43.3,14.9,암,4,54.0,김경훈,790,73.4
506,강한비상,1:16.5,1000,2015-11-28,14,16,47.6,17.7,암,4,54.0,김경훈,123,76.5
507,강한시대,1:24.5,800,2019-12-29,15,24,60.7,20.7,거,3,55.0,원유일,123,84.5
508,강한여걸,1:23.8,900,2016-08-27,6,18,58.0,20.5,암,2,55.0,이재웅,1891,83.8
509,강한이글,1:12.0,800,2020-01-16,16,18,46.3,14.7,암,3,55.0,심광선,123,72.0
510,강한자,1:06.8,900,2018-11-17,11,16,43.5,15.4,수,4,54.0,문현진,1007,66.8
511,강한자,1:06.0,900,2018-09-14,10,16,42.9,14.8,수,4,54.0,김용섭,492,66.0
512,강한자,1:08.5,900,2018-07-07,12,17,44.7,15.8,수,4,56.0,이재웅,527,68.5
513,강한제일,1:10.5,800,2019-08-30,8,18,52.7,19.1,거,4,55.0,곽용남,507,70.5
514,강한제일,1:11.2,800,2019-12-07,8,19,52.7,19.4,거,4,55.0,김이랑,464,71.2
515,강한제일,1:15.2,800,2019-03-14,6,19,56.1,20.4,거,4,56.0,강수한,123,75.2
516,강한파도,1:08.2,800,2019-12-27,15,18,50.3,17.3,수,3,57.0,강수한,1207,68.2
517,강한파도,1:09.7,800,2019-11-22,7,18,51.5,17.5,수,3,55.0,강수한,443,69.7
518,강호일등,1:05.8,800,2018-02-10,20,17,48.4,17.1,거,5,53.0,문현진,1499,65.8
519,강호일등,1:09.5,800,2019-04-18,3,19,50.7,16.3,거,5,57.0,김경훈,123,69.5
520,강호일등,1:08.5,800,2017-12-09,8,18,50.6,17.9,거,5,56.0,한영민,1233,68.5
521,강호일등,1:08.9,800,2017-07-28,6,18,51.2,18.1,거,5,55.0,한영민,486,68.9
522,강호일등,1:18.3,900,2018-10-05,20,17,53.1,19.7,거,5,52.5,한영민,1151,78.3
523,강호일등,1:19.5,900,2018-11-09,14,17,54.3,20.9,거,5,55.0,한영민,1297,79.5
524,강호일등,1:19.6,900,2018-03-23,12,17,54.2,20.4,거,5,56.5,김준호,2287,79.6
525,강호일등,1:15.9,900,2019-07-13,20,17,50.3,18.1,거,5,58.5,김경훈,939,75.9
526,강호일등,1:17.8,900,2018-01-27,17,17,52.8,19.3,거,5,53.0,원유일,622,77.8
527,강호일등,1:17.3,900,2018-03-09,14,18,51.3,18.3,거,5,56.5,김용섭,644,77.3
